FECHA (YYMMDD);HORA (HHMM);;
190831;1900;1,54222;
190831;2000;2,11089;
190831;2100;1,26377;
190831;2200;0,95082;
190831;2300;0,432616;
190901;0000;0,067274;
190901;0100;0,218092;
190901;0200;0,0674789;
190901;0300;0,0794923;
190901;0400;0,575875;
190901;0500;0,174797;
190901;0600;0,073202;
190901;0700;0,352719;
190901;0800;0,443212;
190901;0900;0,417753;
190901;1000;0,424676;
190901;1100;0,566813;
190901;1200;1,30456;
190901;1300;2,0997;
190901;1400;2,08733;
190901;1500;2,5326;
190901;1600;3,38177;
190901;1700;3,15295;
190901;1800;1,92044;
190901;1900;1,61483;
190901;2000;1,72717;
190901;2100;1,43947;
190901;2200;1,41597;
190901;2300;1,13287;
190902;0000;0,451033;
190902;0100;0,652666;
190902;0200;0,628303;
190902;0300;0,60966;
190902;0400;0,279608;
190902;0500;0,249727;
190902;0600;0,201954;
190902;0700;0,452876;
190902;0800;0,663916;
190902;0900;0,638878;
190902;1000;0,558685;
190902;1100;0,646196;
190902;1200;0,627849;
190902;1300;1,74467;
190902;1400;2,1777;
190902;1500;2,40389;
190902;1600;2,8891;
190902;1700;3,13176;
190902;1800;2,655;
190902;1900;1,35577;
190902;2000;1,69845;
190902;2100;1,0562;
190902;2200;0,103573;
190902;2300;0,212941;
190903;0000;0,0595062;
190903;0100;0,065012;
190903;0200;0,294528;
190903;0300;0,540568;
190903;0400;0,115988;
190903;0500;0,130956;
190903;0600;0,10537;
190903;0700;0,692394;
190903;0800;0,930487;
190903;0900;0,402145;
190903;1000;0,757618;
190903;1100;0,713345;
190903;1200;1,1691;
190903;1300;1,28666;
190903;1400;1,56985;
190903;1500;1,44578;
190903;1600;2,19002;
190903;1700;1,76298;
190903;1800;0,979342;
190903;1900;1,30004;
190903;2000;0,906828;
190903;2100;0,523843;
190903;2200;0,122419;
190903;2300;0,0722889;
190904;0000;0,188081;
190904;0100;0,125751;
190904;0200;0,0195331;
190904;0300;0,130043;
190904;0400;0,271175;
190904;0500;0,0294873;
190904;0600;0,183237;
190904;0700;0,256535;
190904;0800;0,373953;
190904;0900;0,608006;
190904;1000;1,03932;
190904;1100;0,282889;
190904;1200;0,859133;
190904;1300;1,75803;
190904;1400;2,78099;
190904;1500;2,69315;
190904;1600;2,9851;
190904;1700;2,85961;
190904;1800;2,13373;
190904;1900;2,7693;
190904;2000;2,55024;
190904;2100;1,81311;
190904;2200;1,79266;
190904;2300;1,72625;
190905;0000;1,56812;
190905;0100;1,39372;
190905;0200;1,52283;
190905;0300;1,4261;
190905;0400;1,26344;
190905;0500;0,879403;
190905;0600;0,616158;
190905;0700;0,215122;
190905;0800;0,978829;
190905;0900;1,03676;
190905;1000;0,890387;
190905;1100;0,489828;
190905;1200;0,354749;
190905;1300;0,231155;
190905;1400;0,473615;
190905;1500;0,557886;
190905;1600;0,648947;
190905;1700;0,252111;
190905;1800;0,285518;
190905;1900;0,619463;
190905;2000;1,62422;
190905;2100;1,27074;
190905;2200;0,481166;
190905;2300;1,02239;
190906;0000;0,951509;
190906;0100;0,75894;
190906;0200;1,19872;
190906;0300;1,31036;
190906;0400;1,39598;
190906;0500;1,24148;
190906;0600;1,09008;
190906;0700;0,83679;
190906;0800;0,370449;
190906;0900;0,857899;
190906;1000;1,08387;
190906;1100;0,516244;
190906;1200;0,679031;
190906;1300;1,64263;
190906;1400;1,46241;
190906;1500;1,31536;
190906;1600;2,41525;
190906;1700;2,66198;
190906;1800;2,09656;
190906;1900;1,2286;
190906;2000;1,40077;
190906;2100;1,45751;
190906;2200;1,55032;
190906;2300;1,56117;
190907;0000;1,09585;
190907;0100;1,16997;
190907;0200;1,10236;
190907;0300;0,632696;
190907;0400;0,904344;
190907;0500;0,473519;
190907;0600;0,105656;
190907;0700;0,349293;
190907;0800;0,876021;
190907;0900;0,947332;
190907;1000;0,932351;
190907;1100;0,588776;
190907;1200;1,46986;
190907;1300;1,98909;
190907;1400;2,49515;
190907;1500;2,73599;
190907;1600;2,63565;
190907;1700;2,8034;
190907;1800;2,10899;
190907;1900;1,44044;
190907;2000;1,65851;
190907;2100;2,07298;
190907;2200;1,79683;
190907;2300;1,71082;
190908;0000;1,04055;
190908;0100;0,999354;
190908;0200;0,84054;
190908;0300;0,73621;
190908;0400;0,847272;
190908;0500;0,436822;
190908;0600;1,07907;
190908;0700;0,585403;
190908;0800;1,01961;
190908;0900;1,43526;
190908;1000;0,333937;
190908;1100;0,175941;
190908;1200;2,31317;
190908;1300;3,16728;
190908;1400;2,85966;
190908;1500;3,28935;
190908;1600;3,18971;
190908;1700;3,02266;
190908;1800;2,44066;
190908;1900;2,99066;
190908;2000;2,49422;
190908;2100;1,90432;
190908;2200;1,91416;
190908;2300;1,33905;
190909;0000;1,29907;
190909;0100;1,13163;
190909;0200;0,542872;
190909;0300;0,105281;
190909;0400;0,0277824;
190909;0500;0,503467;
190909;0600;0,55335;
190909;0700;0,058247;
190909;0800;0,331798;
190909;0900;0,637769;
190909;1000;0,458913;
190909;1100;;
190909;1200;;
190909;1300;;
190909;1400;;
190909;1500;;
190909;1600;;
190909;1700;;
190909;1800;;
190909;1900;;
190909;2000;;
190909;2100;;
190909;2200;;
190909;2300;;
190910;0000;;
190910;0100;;
190910;0200;;
190910;0300;;
190910;0400;;
190910;0500;;
190910;0600;;
190910;0700;;
190910;0800;;
190910;0900;;
190910;1000;;
190910;1100;;
190910;1200;;
190910;1300;;
190910;1400;;
190910;1500;;
190910;1600;;
190910;1700;;
190910;1800;;
190910;1900;;
190910;2000;;
190910;2100;;
190910;2200;;
190910;2300;;
190911;0000;;
190911;0100;;
190911;0200;;
190911;0300;;
190911;0400;;
190911;0500;;
190911;0600;;
190911;0700;;
190911;0800;;
190911;0900;;
190911;1000;;
190911;1100;;
190911;1200;;
190911;1300;;
190911;1400;;
190911;1500;;
190911;1600;;
190911;1700;;
190911;1800;;
190911;1900;;
190911;2000;;
190911;2100;;
190911;2200;;
190911;2300;;
190912;0000;;
190912;0100;;
190912;0200;;
190912;0300;;
190912;0400;;
190912;0500;;
190912;0600;;
190912;0700;;
190912;0800;;
190912;0900;;
190912;1000;;
190912;1100;;
190912;1200;0,505902;
190912;1300;0,732013;
190912;1400;1,10512;
190912;1500;1,61277;
190912;1600;2,07851;
190912;1700;2,22669;
190912;1800;1,05293;
190912;1900;1,11438;
190912;2000;0,967874;
190912;2100;0,701144;
190912;2200;0,61779;
190912;2300;0,134233;
190913;0000;0,0455424;
190913;0100;0,0500738;
190913;0200;0,0936517;
190913;0300;0,166854;
190913;0400;0,0212289;
190913;0500;0,0761456;
190913;0600;0,0759217;
190913;0700;0,102222;
190913;0800;0,268508;
190913;0900;0,376953;
190913;1000;0,718997;
190913;1100;1,47812;
190913;1200;2,20221;
190913;1300;3,1215;
190913;1400;2,98133;
190913;1500;3,06677;
190913;1600;3,27746;
190913;1700;2,7957;
190913;1800;2,00807;
190913;1900;2,82239;
190913;2000;2,24648;
190913;2100;2,24384;
190913;2200;1,64056;
190913;2300;1,9662;
190914;0000;1,87593;
190914;0100;1,7764;
190914;0200;1,91149;
190914;0300;1,39812;
190914;0400;1,04303;
190914;0500;0,677362;
190914;0600;0,388868;
190914;0700;0,359772;
190914;0800;0,508228;
190914;0900;0,905508;
190914;1000;1,51832;
190914;1100;1,30677;
190914;1200;1,54173;
190914;1300;1,06003;
190914;1400;1,16569;
190914;1500;0,887336;
190914;1600;1,39863;
190914;1700;2,30111;
190914;1800;2,97819;
190914;1900;2,02675;
190914;2000;1,36405;
190914;2100;0,990912;
190914;2200;0,908438;
190914;2300;0,161729;
190915;0000;0,766105;
190915;0100;1,5641;
190915;0200;1,55137;
190915;0300;1,15208;
190915;0400;1,36942;
190915;0500;0,31107;
190915;0600;0,864252;
190915;0700;0,50235;
190915;0800;0,999907;
190915;0900;1,46555;
190915;1000;0,663035;
190915;1100;0,864912;
190915;1200;1,60691;
190915;1300;1,71687;
190915;1400;2,07118;
190915;1500;2,70603;
190915;1600;2,63504;
190915;1700;2,72461;
190915;1800;3,02769;
190915;1900;2,99791;
190915;2000;2,29547;
190915;2100;1,91691;
190915;2200;1,86792;
190915;2300;1,29976;
190916;0000;1,69362;
190916;0100;1,81133;
190916;0200;1,70865;
190916;0300;1,51225;
190916;0400;2,00936;
190916;0500;1,83966;
190916;0600;0,196376;
190916;0700;0,527355;
190916;0800;2,22139;
190916;0900;2,5245;
190916;1000;1,37773;
190916;1100;0,500393;
190916;1200;0,888343;
190916;1300;0,788228;
190916;1400;0,670426;
190916;1500;1,53106;
190916;1600;1,8069;
190916;1700;2,26149;
190916;1800;1,9176;
190916;1900;1,35429;
190916;2000;0,855643;
190916;2100;0,530491;
190916;2200;0,982934;
190916;2300;1,04457;
190917;0000;0,644394;
190917;0100;0,333474;
190917;0200;0,652166;
190917;0300;0,519207;
190917;0400;0,669538;
190917;0500;0,718136;
190917;0600;0,951042;
190917;0700;1,24647;
190917;0800;2,174;
190917;0900;1,68328;
190917;1000;0,78389;
190917;1100;1,17316;
190917;1200;2,21849;
190917;1300;3,15915;
190917;1400;2,90358;
190917;1500;3,08253;
190917;1600;2,54559;
190917;1700;3,05895;
190917;1800;2,06756;
190917;1900;1,65767;
190917;2000;1,79873;
190917;2100;1,79146;
190917;2200;0,904883;
190917;2300;0,182281;
190918;0000;0,487252;
190918;0100;0,911873;
190918;0200;0,171083;
190918;0300;0,0430965;
190918;0400;0,15543;
190918;0500;0,288666;
190918;0600;0,346386;
190918;0700;0,181739;
190918;0800;0,180365;
190918;0900;0,288467;
190918;1000;0,520726;
190918;1100;0,633415;
190918;1200;1,18801;
190918;1300;1,23847;
190918;1400;2,12241;
190918;1500;2,64735;
190918;1600;2,64924;
190918;1700;2,80224;
190918;1800;2,35691;
190918;1900;1,53606;
190918;2000;1,34354;
190918;2100;1,30043;
190918;2200;0,803463;
190918;2300;0,813712;
190919;0000;1,23655;
190919;0100;1,40568;
190919;0200;2,07562;
190919;0300;2,02857;
190919;0400;1,10764;
190919;0500;0,422757;
190919;0600;1,07475;
190919;0700;1,78653;
190919;0800;1,48979;
190919;0900;2,35924;
190919;1000;1,47426;
190919;1100;1,44989;
190919;1200;1,42132;
190919;1300;1,94929;
190919;1400;2,87063;
190919;1500;2,9156;
190919;1600;2,8244;
190919;1700;2,88435;
190919;1800;3,27129;
190919;1900;2,32878;
190919;2000;1,47929;
190919;2100;0,975914;
190919;2200;0,811163;
190919;2300;1,63963;
190920;0000;1,30257;
190920;0100;1,11061;
190920;0200;0,84203;
190920;0300;0,329855;
190920;0400;0,0607426;
190920;0500;0,0478886;
190920;0600;0,0368729;
190920;0700;0,272468;
190920;0800;0,702767;
190920;0900;0,69227;
190920;1000;0,259971;
190920;1100;0,537731;
190920;1200;1,70756;
190920;1300;1,91388;
190920;1400;2,09909;
190920;1500;2,29626;
190920;1600;2,42129;
190920;1700;2,57828;
190920;1800;1,79706;
190920;1900;1,16595;
190920;2000;1,5353;
190920;2100;0,902393;
190920;2200;0,56917;
190920;2300;0,288763;
190921;0000;0,222237;
190921;0100;0,206041;
190921;0200;0,0608464;
190921;0300;0,0998966;
190921;0400;0,119397;
190921;0500;0,0466515;
190921;0600;0,0394336;
190921;0700;0,0371284;
190921;0800;0,585426;
190921;0900;0,0735991;
190921;1000;0,57852;
190921;1100;0,116369;
190921;1200;0,587694;
190921;1300;0,616863;
190921;1400;1,0467;
190921;1500;1,87339;
190921;1600;2,10427;
190921;1700;2,37172;
190921;1800;1,56711;
190921;1900;1,38425;
190921;2000;0,539387;
190921;2100;1,39316;
190921;2200;0,219782;
190921;2300;0,145903;
190922;0000;0,154255;
190922;0100;0,0974354;
190922;0200;0,18537;
190922;0300;0,272567;
190922;0400;0,501057;
190922;0500;0,162188;
190922;0600;0,388203;
190922;0700;0,220647;
190922;0800;0,234865;
190922;0900;0,489521;
190922;1000;0,814268;
190922;1100;1,12043;
190922;1200;1,63622;
190922;1300;2,31324;
190922;1400;3,26257;
190922;1500;3,10348;
190922;1600;3,40726;
190922;1700;3,17164;
190922;1800;2,58328;
190922;1900;2,46131;
190922;2000;1,79751;
190922;2100;1,99752;
190922;2200;1,30557;
190922;2300;0,364023;
190923;0000;1,41623;
190923;0100;1,57891;
190923;0200;1,6081;
190923;0300;1,08862;
190923;0400;1,2871;
190923;0500;0,877967;
190923;0600;0,983508;
190923;0700;0,529606;
190923;0800;0,920972;
190923;0900;1,0404;
190923;1000;0,517231;
190923;1100;1,53392;
190923;1200;2,19965;
190923;1300;2,92469;
190923;1400;2,87872;
190923;1500;2,88372;
190923;1600;2,83746;
190923;1700;2,66039;
190923;1800;1,73345;
190923;1900;1,81294;
190923;2000;1,7111;
190923;2100;1,05315;
190923;2200;1,27029;
190923;2300;0,370874;
190924;0000;0,355378;
190924;0100;0,198729;
190924;0200;0,205625;
190924;0300;0,277977;
190924;0400;0,195857;
190924;0500;0,124018;
190924;0600;0,122324;
190924;0700;0,553036;
190924;0800;0,837504;
190924;0900;1,24481;
190924;1000;1,35319;
190924;1100;1,48761;
190924;1200;1,3975;
190924;1300;1,40667;
190924;1400;1,70829;
190924;1500;2,61229;
190924;1600;2,88687;
190924;1700;2,89465;
190924;1800;2,35371;
190924;1900;1,77276;
190924;2000;1,56458;
190924;2100;1,04878;
190924;2200;0,262677;
190924;2300;0,128673;
190925;0000;0,411157;
190925;0100;0,193551;
190925;0200;0,465722;
190925;0300;0,394707;
190925;0400;0,312909;
190925;0500;0,269013;
190925;0600;0,0538018;
190925;0700;0,503111;
190925;0800;0,673243;
190925;0900;1,20278;
190925;1000;0,581138;
190925;1100;0,661529;
190925;1200;2,75694;
190925;1300;2,62981;
190925;1400;2,84174;
190925;1500;3,25444;
190925;1600;3,17151;
190925;1700;3,53757;
190925;1800;3,37185;
190925;1900;2,78616;
190925;2000;2,43943;
190925;2100;1,49712;
190925;2200;1,60164;
190925;2300;1,61568;
190926;0000;1,50705;
190926;0100;1,59348;
190926;0200;1,64192;
190926;0300;0,881015;
190926;0400;0,483618;
190926;0500;0,0514834;
190926;0600;0,784815;
190926;0700;1,16233;
190926;0800;1,07723;
190926;0900;0,341632;
190926;1000;1,0132;
190926;1100;0,867834;
190926;1200;0,379388;
190926;1300;2,48729;
190926;1400;3,56263;
190926;1500;3,74319;
190926;1600;2,88364;
190926;1700;2,67268;
190926;1800;2,35974;
190926;1900;2,09073;
190926;2000;2,07823;
190926;2100;2,32666;
190926;2200;2,76359;
190926;2300;1,93599;
190927;0000;0,440709;
190927;0100;1,49517;
190927;0200;2,01719;
190927;0300;1,64167;
190927;0400;1,10369;
190927;0500;1,87058;
190927;0600;1,96365;
190927;0700;2,06111;
190927;0800;1,78801;
190927;0900;1,13826;
190927;1000;0,731998;
190927;1100;0,804115;
190927;1200;0,782121;
190927;1300;0,580944;
190927;1400;1,57333;
190927;1500;1,48881;
190927;1600;1,16616;
190927;1700;2,04445;
190927;1800;2,57503;
190927;1900;1,98628;
190927;2000;2,1516;
190927;2100;0,985559;
190927;2200;0,618006;
190927;2300;0,194813;
190928;0000;0,04496;
190928;0100;0,0928053;
190928;0200;0,0576035;
190928;0300;0,41129;
190928;0400;0,900874;
190928;0500;0,348354;
190928;0600;0,261814;
190928;0700;1,20844;
190928;0800;0,702729;
190928;0900;0,262922;
190928;1000;0,643024;
190928;1100;0,807762;
190928;1200;1,41898;
190928;1300;2,11488;
190928;1400;2,98171;
190928;1500;3,12337;
190928;1600;3,24921;
190928;1700;2,94084;
190928;1800;2,22825;
190928;1900;1,86596;
190928;2000;1,72817;
190928;2100;1,75974;
190928;2200;0,962618;
190928;2300;0,181353;
190929;0000;0,512858;
190929;0100;0,488526;
190929;0200;0,108804;
190929;0300;0,0283806;
190929;0400;0,139888;
190929;0500;0,390214;
190929;0600;0,916402;
190929;0700;0,765992;
190929;0800;0,46594;
190929;0900;0,624943;
190929;1000;1,20639;
190929;1100;2,79221;
190929;1200;3,68465;
190929;1300;3,81533;
190929;1400;4,16827;
190929;1500;3,99721;
190929;1600;3,48817;
190929;1700;3,32255;
190929;1800;3,248;
190929;1900;2,71705;
190929;2000;1,65856;
190929;2100;1,61847;
190929;2200;1,3728;
190929;2300;1,50748;
190930;0000;1,04853;
190930;0100;1,48512;
190930;0200;1,45693;
190930;0300;0,733248;
190930;0400;0,730178;
190930;0500;1,39383;
190930;0600;0,918279;
190930;0700;1,25695;
190930;0800;1,64394;
190930;0900;1,87652;
190930;1000;1,62902;
190930;1100;1,31931;
190930;1200;1,27938;
190930;1300;2,7844;
190930;1400;2,9092;
190930;1500;3,43699;
190930;1600;3,7676;
190930;1700;3,02422;
190930;1800;2,222;
190930;1900;2,07126;
190930;2000;1,61101;
190930;2100;1,48268;
190930;2200;1,60405;
190930;2300;1,44077;
191001;0000;1,2504;
191001;0100;1,37594;
191001;0200;1,11515;
191001;0300;0,984937;
191001;0400;1,60111;
191001;0500;1,01267;
191001;0600;1,28111;
191001;0700;1,23578;
191001;0800;1,26591;
191001;0900;0,939493;
191001;1000;2,01603;
191001;1100;1,96349;
191001;1200;1,93687;
191001;1300;2,02375;
191001;1400;1,71288;
191001;1500;1,34118;
191001;1600;0,589149;
191001;1700;2,72688;
191001;1800;2,71035;
191001;1900;3,05383;
191001;2000;2,15856;
191001;2100;2,06313;
191001;2200;1,54883;
191001;2300;1,32337;
191002;0000;1,36418;
191002;0100;1,08017;
191002;0200;1,15331;
191002;0300;0,588545;
191002;0400;0,378837;
191002;0500;0,174134;
191002;0600;0,171478;
191002;0700;0,0959258;
191002;0800;;
191002;0900;0,144285;
191002;1000;0,456878;
191002;1100;1,02113;
191002;1200;1,13789;
191002;1300;1,8185;
191002;1400;2,12714;
191002;1500;2,63612;
191002;1600;2,66964;
191002;1700;2,62361;
191002;1800;2,00694;
191002;1900;0,930465;
191002;2000;1,05335;
191002;2100;1,37644;
191002;2200;1,39965;
191002;2300;1,22696;
191003;0000;1,15608;
191003;0100;0,564716;
191003;0200;0,244001;
191003;0300;0,0251679;
191003;0400;0,241629;
191003;0500;0,248906;
191003;0600;0,102954;
191003;0700;0,855966;
191003;0800;0,840162;
191003;0900;0,510211;
191003;1000;0,768739;
191003;1100;1,05548;
191003;1200;1,8158;
191003;1300;2,16007;
191003;1400;2,02968;
191003;1500;3,0544;
191003;1600;3,49821;
191003;1700;3,59259;
191003;1800;2,61116;
191003;1900;2,2286;
191003;2000;1,26082;
191003;2100;1,01081;
191003;2200;1,08107;
191003;2300;0,825011;
191004;0000;0,666724;
191004;0100;0,748545;
191004;0200;0,592887;
191004;0300;0,216128;
191004;0400;0,053489;
191004;0500;0,0444486;
191004;0600;0,100803;
191004;0700;0,619487;
191004;0800;0,75738;
191004;0900;0,845445;
191004;1000;0,53593;
191004;1100;0,950844;
191004;1200;1,63356;
191004;1300;1,75681;
191004;1400;1,59788;
191004;1500;1,82202;
191004;1600;2,22289;
191004;1700;2,67554;
191004;1800;1,97613;
191004;1900;1,09217;
191004;2000;0,950311;
191004;2100;1,48949;
191004;2200;1,79338;
191004;2300;1,45368;
191005;0000;1,30449;
191005;0100;0,672375;
191005;0200;0,329086;
191005;0300;0,259122;
191005;0400;0,0143393;
191005;0500;0,0600403;
191005;0600;0,289353;
191005;0700;0,423657;
191005;0800;0,226158;
191005;0900;0,516228;
191005;1000;0,740442;
191005;1100;1,3116;
191005;1200;1,91523;
191005;1300;2,07789;
191005;1400;2,40031;
191005;1500;2,68231;
191005;1600;3,2671;
191005;1700;2,69646;
191005;1800;1,7906;
191005;1900;1,55644;
191005;2000;1,07785;
191005;2100;0,593113;
191005;2200;0,678832;
191005;2300;0,571322;
191006;0000;0,321846;
191006;0100;0,46573;
191006;0200;0,369855;
191006;0300;0,248676;
191006;0400;0,210314;
191006;0500;0,242952;
191006;0600;0,0934727;
191006;0700;0,470871;
191006;0800;0,919509;
191006;0900;1,23793;
191006;1000;0,610954;
191006;1100;0,710055;
191006;1200;1,13112;
191006;1300;1,80695;
191006;1400;2,34195;
191006;1500;2,45324;
191006;1600;2,79768;
191006;1700;2,51052;
191006;1800;1,60695;
191006;1900;0,379365;
191006;2000;0,632184;
191006;2100;0,549842;
191006;2200;0,255736;
191006;2300;0,297925;
191007;0000;0,0128042;
191007;0100;0,0707955;
191007;0200;0,133159;
191007;0300;0,714163;
191007;0400;0,486004;
191007;0500;0,288944;
191007;0600;0,0401122;
191007;0700;0,213179;
191007;0800;0,221831;
191007;0900;0,553672;
191007;1000;1,07155;
191007;1100;1,61122;
191007;1200;2,1792;
191007;1300;2,10987;
191007;1400;2,25401;
191007;1500;2,71548;
191007;1600;2,50984;
191007;1700;2,39528;
191007;1800;1,77704;
191007;1900;1,16659;
191007;2000;1,17545;
191007;2100;1,35;
191007;2200;0,661561;
191007;2300;1,32247;
191008;0000;1,26668;
191008;0100;0,154909;
191008;0200;0,090899;
191008;0300;0,165704;
191008;0400;0,178711;
191008;0500;0,137125;
191008;0600;0,0206461;
191008;0700;0,205017;
191008;0800;0,464932;
191008;0900;0,936353;
191008;1000;0,442646;
191008;1100;0,507113;
191008;1200;1,28394;
191008;1300;1,93688;
191008;1400;1,74227;
191008;1500;1,5927;
191008;1600;2,39364;
191008;1700;2,75557;
191008;1800;1,94766;
191008;1900;1,28255;
191008;2000;0,875557;
191008;2100;0,413687;
191008;2200;0,335666;
191008;2300;0,103161;
191009;0000;0,0410517;
191009;0100;0,473265;
191009;0200;0,686813;
191009;0300;0,520172;
191009;0400;0,119534;
191009;0500;0,387373;
191009;0600;0,040141;
191009;0700;0,111705;
191009;0800;0,189041;
191009;0900;0,332819;
191009;1000;0,269436;
191009;1100;0,875679;
191009;1200;1,29712;
191009;1300;1,4982;
191009;1400;2,43494;
191009;1500;2,79823;
191009;1600;2,83225;
191009;1700;1,84025;
191009;1800;1,45993;
191009;1900;1,5171;
191009;2000;0,602697;
191009;2100;0,38197;
191009;2200;0,0410283;
191009;2300;0,139237;
191010;0000;0,142474;
191010;0100;0,148097;
191010;0200;0,0486238;
191010;0300;0,335992;
191010;0400;0,230316;
191010;0500;0,0560783;
191010;0600;0,110999;
191010;0700;0,192403;
191010;0800;0,324616;
191010;0900;0,430478;
191010;1000;0,209465;
191010;1100;1,17148;
191010;1200;1,35593;
191010;1300;1,92176;
191010;1400;2,8957;
